00:22:f7:20:a1:98 9 C4_AISLE4 -82.10878661087867
00:22:f7:20:a1:98 10 C5_AISLE5 -68.95798319327731
00:22:f7:20:a1:98 11 C6_AISLE6 -76.55
00:22:f7:20:a1:98 12 C7_AISLE7 -82.32203389830508
00:22:f7:20:a1:98 13 C8_AISLE8 -87.80263157894737
00:22:f7:20:a1:98 14 C16_FLEX_BTM -87.44318181818181
00:22:f7:20:a1:98 15 C17_FLEX_TOP -90.0
00:22:f7:20:a1:98 16 C9_AISLE9 -88.47169811320755
00:22:f7:20:a1:98 17 C10_AISLE10 -90.4
00:23:6c:8a:47:70 12 C7_AISLE7 -88.6
00:23:6c:8a:47:70 13 C8_AISLE8 -88.0
00:24:01:24:6d:21 2 C1_AISLE1 -89.0
00:24:97:17:6f:d0 2 C1_AISLE1 -86.0
00:24:97:17:6f:d0 3 C11_CONF_BTM -87.0
00:25:86:4c:5d:14 15 C17_FLEX_TOP -89.0
00:25:86:4c:5d:14 16 C9_AISLE9 -86.07142857142857
00:25:86:4c:5d:14 17 C10_AISLE10 -85.88372093023256
00:25:9c:2b:61:ea 17 C10_AISLE10 -88.0
00:25:9c:ca:87:ee 1 C13_COFFEE -80.36363636363636
00:25:9c:ca:87:ee 2 C1_AISLE1 -87.45454545454545
00:25:9c:ca:87:ee 5 C2_AISLE2 -86.41333333333333
00:25:9c:ca:87:ee 6 C14_PLEA -88.65693430656934
00:25:9c:ca:87:ee 7 C15_MTG -84.87790697674419
00:25:9c:ca:87:ee 8 C3_AISLE3 -82.68156424581005
00:25:9c:ca:87:ee 9 C4_AISLE4 -76.85833333333333
00:25:9c:ca:87:ee 10 C5_AISLE5 -62.38333333333333
00:25:9c:ca:87:ee 11 C6_AISLE6 -70.03468208092485
00:25:9c:ca:87:ee 12 C7_AISLE7 -78.10619469026548
00:25:9c:ca:87:ee 13 C8_AISLE8 -82.70625
00:25:9c:ca:87:ee 14 C16_FLEX_BTM -85.96174863387978
00:25:9c:ca:87:ee 15 C17_FLEX_TOP -87.20689655172414
00:25:9c:ca:87:ee 16 C9_AISLE9 -85.24844720496894
00:25:9c:ca:87:ee 17 C10_AISLE10 -85.8062015503876
00:26:5a:23:a0:e4 2 C1_AISLE1 -91.0
00:26:5a:a9:99:46 1 C13_COFFEE -78.18181818181819
00:26:5a:a9:99:46 2 C1_AISLE1 -84.76
00:26:5a:a9:99:46 5 C2_AISLE2 -82.875
00:26:5a:a9:99:46 6 C14_PLEA -86.13333333333334
00:26:5a:a9:99:46 7 C15_MTG -79.09210526315789
00:26:5a:a9:99:46 8 C3_AISLE3 -76.93243243243244
00:26:5a:a9:99:46 9 C4_AISLE4 -72.0595744680851
00:26:5a:a9:99:46 10 C5_AISLE5 -58.31666666666667
00:26:5a:a9:99:46 11 C6_AISLE6 -67.32142857142857
00:26:5a:a9:99:46 12 C7_AISLE7 -75.26126126126127
00:26:5a:a9:99:46 13 C8_AISLE8 -78.51136363636364
00:26:5a:a9:99:46 14 C16_FLEX_BTM -87.5
00:26:5a:a9:99:46 15 C17_FLEX_TOP -88.0
00:26:5a:a9:99:46 16 C9_AISLE9 -82.67241379310344
00:26:5a:a9:99:46 17 C10_AISLE10 -83.68085106382979
00:40:5a:ac:e0:00 14 C16_FLEX_BTM -78.0
00:40:5a:ac:e0:01 14 C16_FLEX_BTM -86.11764705882354
00:40:5a:ac:e0:01 15 C17_FLEX_TOP -85.0
02:23:b3:73:f0:6e 2 C1_AISLE1 -89.0
04:84:8a:00:31:38 2 C1_AISLE1 -82.85714285714286
04:84:8a:00:31:38 14 C16_FLEX_BTM -84.6923076923077
04:84:8a:00:31:38 15 C17_FLEX_TOP -90.0
04:a1:51:af:30:21 16 C9_AISLE9 -87.0
04:a1:51:af:30:21 17 C10_AISLE10 -88.0
08:86:3b:98:8e:9d 14 C16_FLEX_BTM -91.0
08:86:3b:98:8e:9d 15 C17_FLEX_TOP -89.0
0c:82:68:61:95:68 1 C13_COFFEE -89.0
0c:82:68:91:5e:c4 15 C17_FLEX_TOP -90.0
10:fe:ed:dd:5a:36 14 C16_FLEX_BTM -86.52173913043478
10:fe:ed:dd:5a:36 15 C17_FLEX_TOP -89.3157894736842
10:fe:ed:dd:5a:36 17 C10_AISLE10 -92.0
1c:aa:07:6e:31:a0 2 C1_AISLE1 -78.0
1c:aa:07:6e:31:a0 11 C6_AISLE6 -80.0
1c:aa:07:6e:31:a0 12 C7_AISLE7 -77.54
1c:aa:07:6e:31:a0 13 C8_AISLE8 -76.11940298507463
1c:aa:07:6e:31:a0 14 C16_FLEX_BTM -66.82781456953643
1c:aa:07:6e:31:a0 15 C17_FLEX_TOP -60.464285714285715
1c:aa:07:6e:31:a0 16 C9_AISLE9 -67.45859872611464
1c:aa:07:6e:31:a0 17 C10_AISLE10 -65.11347517730496
1c:aa:07:6e:31:a3 9 C4_AISLE4 -78.0
1c:aa:07:6e:31:a3 11 C6_AISLE6 -80.0
1c:aa:07:6e:31:a3 12 C7_AISLE7 -79.70689655172414
1c:aa:07:6e:31:a3 13 C8_AISLE8 -74.3
1c:aa:07:6e:31:a3 14 C16_FLEX_BTM -65.27215189873418
1c:aa:07:6e:31:a3 15 C17_FLEX_TOP -59.493975903614455
1c:aa:07:6e:31:a3 16 C9_AISLE9 -68.66666666666667
1c:aa:07:6e:31:a3 17 C10_AISLE10 -64.24107142857143
1c:aa:07:6e:31:a4 2 C1_AISLE1 -79.0
1c:aa:07:6e:31:a4 12 C7_AISLE7 -75.75
1c:aa:07:6e:31:a4 13 C8_AISLE8 -76.12631578947368
1c:aa:07:6e:31:a4 14 C16_FLEX_BTM -66.81751824817518
1c:aa:07:6e:31:a4 15 C17_FLEX_TOP -62.0
1c:aa:07:6e:31:a4 16 C9_AISLE9 -69.39024390243902
1c:aa:07:6e:31:a4 17 C10_AISLE10 -64.09565217391304
1c:aa:07:6e:31:a6 1 C13_COFFEE -72.0
1c:aa:07:6e:31:a6 2 C1_AISLE1 -71.0
1c:aa:07:6e:31:a6 9 C4_AISLE4 -80.26086956521739
1c:aa:07:6e:31:a6 11 C6_AISLE6 -78.2
1c:aa:07:6e:31:a6 12 C7_AISLE7 -78.6
1c:aa:07:6e:31:a6 13 C8_AISLE8 -76.37430167597765
1c:aa:07:6e:31:a6 14 C16_FLEX_BTM -65.66666666666667
1c:aa:07:6e:31:a6 15 C17_FLEX_TOP -59.916666666666664
1c:aa:07:6e:31:a6 16 C9_AISLE9 -67.475
1c:aa:07:6e:31:a6 17 C10_AISLE10 -63.22222222222222
1c:aa:07:6e:31:a9 1 C13_COFFEE -68.0
1c:aa:07:6e:31:a9 2 C1_AISLE1 -73.0
1c:aa:07:6e:31:a9 9 C4_AISLE4 -89.91891891891892
1c:aa:07:6e:31:a9 11 C6_AISLE6 -90.0
1c:aa:07:6e:31:a9 12 C7_AISLE7 -89.18987341772151
1c:aa:07:6e:31:a9 13 C8_AISLE8 -85.87777777777778
1c:aa:07:6e:31:a9 14 C16_FLEX_BTM -74.87916666666666
1c:aa:07:6e:31:a9 15 C17_FLEX_TOP -66.625
1c:aa:07:6e:31:a9 16 C9_AISLE9 -79.07083333333334
1c:aa:07:6e:31:a9 17 C10_AISLE10 -74.88888888888889
1c:aa:07:6e:31:ab 1 C13_COFFEE -67.0
1c:aa:07:6e:31:ab 2 C1_AISLE1 -71.0
1c:aa:07:6e:31:ab 9 C4_AISLE4 -82.0
1c:aa:07:6e:31:ab 11 C6_AISLE6 -85.0
1c:aa:07:6e:31:ab 12 C7_AISLE7 -85.125
1c:aa:07:6e:31:ab 13 C8_AISLE8 -83.62711864406779
1c:aa:07:6e:31:ab 14 C16_FLEX_BTM -73.27916666666667
1c:aa:07:6e:31:ab 15 C17_FLEX_TOP -65.16666666666667
1c:aa:07:6e:31:ab 16 C9_AISLE9 -77.77916666666667
1c:aa:07:6e:31:ab 17 C10_AISLE10 -73.32222222222222
1c:aa:07:6e:31:ac 1 C13_COFFEE -68.0
1c:aa:07:6e:31:ac 2 C1_AISLE1 -73.0
1c:aa:07:6e:31:ac 9 C4_AISLE4 -84.0
1c:aa:07:6e:31:ac 11 C6_AISLE6 -88.0
1c:aa:07:6e:31:ac 12 C7_AISLE7 -84.57142857142857
1c:aa:07:6e:31:ac 13 C8_AISLE8 -84.76271186440678
1c:aa:07:6e:31:ac 14 C16_FLEX_BTM -74.21666666666667
1c:aa:07:6e:31:ac 15 C17_FLEX_TOP -66.20833333333333
1c:aa:07:6e:31:ac 16 C9_AISLE9 -78.60833333333333
1c:aa:07:6e:31:ac 17 C10_AISLE10 -74.42777777777778
1c:aa:07:6e:31:af 1 C13_COFFEE -67.0
1c:aa:07:6e:31:af 2 C1_AISLE1 -70.0
1c:aa:07:6e:31:af 9 C4_AISLE4 -83.0
1c:aa:07:6e:31:af 11 C6_AISLE6 -91.0
1c:aa:07:6e:31:af 12 C7_AISLE7 -87.75
1c:aa:07:6e:31:af 13 C8_AISLE8 -83.99425287356321
1c:aa:07:6e:31:af 14 C16_FLEX_BTM -73.6625
1c:aa:07:6e:31:af 15 C17_FLEX_TOP -66.225
1c:aa:07:6e:31:af 16 C9_AISLE9 -78.32916666666667
1c:aa:07:6e:31:af 17 C10_AISLE10 -73.96111111111111
1c:aa:07:7b:28:00 1 C13_COFFEE -71.85714285714286
1c:aa:07:7b:28:00 2 C1_AISLE1 -62.6797385620915
1c:aa:07:7b:28:00 3 C11_CONF_BTM -51.025
1c:aa:07:7b:28:00 5 C2_AISLE2 -67.61184210526316
1c:aa:07:7b:28:00 6 C14_PLEA -65.18115942028986
1c:aa:07:7b:28:00 7 C15_MTG -72.06410256410257
1c:aa:07:7b:28:00 8 C3_AISLE3 -70.16759776536313
1c:aa:07:7b:28:00 9 C4_AISLE4 -74.58585858585859
1c:aa:07:7b:28:00 10 C5_AISLE5 -78.875
1c:aa:07:7b:28:00 11 C6_AISLE6 -79.52
1c:aa:07:7b:28:00 12 C7_AISLE7 -79.0
1c:aa:07:7b:28:00 13 C8_AISLE8 -78.1
1c:aa:07:7b:28:00 16 C9_AISLE9 -79.0
1c:aa:07:7b:28:03 1 C13_COFFEE -78.65116279069767
1c:aa:07:7b:28:03 2 C1_AISLE1 -53.87096774193548
1c:aa:07:7b:28:03 3 C11_CONF_BTM -51.333333333333336
1c:aa:07:7b:28:03 5 C2_AISLE2 -63.07272727272727
1c:aa:07:7b:28:03 6 C14_PLEA -60.86695278969957
1c:aa:07:7b:28:03 7 C15_MTG -69.72297297297297
1c:aa:07:7b:28:03 8 C3_AISLE3 -71.23584905660377
1c:aa:07:7b:28:03 9 C4_AISLE4 -76.3012048192771
1c:aa:07:7b:28:03 10 C5_AISLE5 -80.67307692307692
1c:aa:07:7b:28:03 11 C6_AISLE6 -79.95
1c:aa:07:7b:28:03 12 C7_AISLE7 -82.4
1c:aa:07:7b:28:03 13 C8_AISLE8 -76.0
1c:aa:07:7b:28:04 1 C13_COFFEE -66.11111111111111
1c:aa:07:7b:28:04 2 C1_AISLE1 -52.45038167938932
1c:aa:07:7b:28:04 3 C11_CONF_BTM -53.21212121212121
1c:aa:07:7b:28:04 5 C2_AISLE2 -60.76744186046512
1c:aa:07:7b:28:04 6 C14_PLEA -61.07905138339921
1c:aa:07:7b:28:04 7 C15_MTG -68.41732283464567
1c:aa:07:7b:28:04 8 C3_AISLE3 -70.07207207207207
1c:aa:07:7b:28:04 9 C4_AISLE4 -72.57831325301204
1c:aa:07:7b:28:04 10 C5_AISLE5 -77.25
1c:aa:07:7b:28:04 11 C6_AISLE6 -81.92857142857143
1c:aa:07:7b:28:04 12 C7_AISLE7 -79.0
1c:aa:07:7b:28:04 13 C8_AISLE8 -73.0
1c:aa:07:7b:28:06 1 C13_COFFEE -79.50967741935484
1c:aa:07:7b:28:06 2 C1_AISLE1 -51.55
1c:aa:07:7b:28:06 3 C11_CONF_BTM -50.36666666666667
1c:aa:07:7b:28:06 5 C2_AISLE2 -62.138888888888886
1c:aa:07:7b:28:06 6 C14_PLEA -59.693333333333335
1c:aa:07:7b:28:06 7 C15_MTG -67.8314606741573
1c:aa:07:7b:28:06 8 C3_AISLE3 -71.52694610778443
1c:aa:07:7b:28:06 9 C4_AISLE4 -73.33823529411765
1c:aa:07:7b:28:06 10 C5_AISLE5 -77.94285714285714
1c:aa:07:7b:28:06 11 C6_AISLE6 -78.83333333333333
1c:aa:07:7b:28:06 12 C7_AISLE7 -80.0
1c:aa:07:7b:28:06 13 C8_AISLE8 -82.33333333333333
1c:aa:07:7b:28:06 16 C9_AISLE9 -79.88235294117646
1c:aa:07:7b:28:09 1 C13_COFFEE -87.73611111111111
1c:aa:07:7b:28:09 2 C1_AISLE1 -60.68888888888889
1c:aa:07:7b:28:09 3 C11_CONF_BTM -51.45
1c:aa:07:7b:28:09 5 C2_AISLE2 -73.92222222222222
1c:aa:07:7b:28:09 6 C14_PLEA -67.25666666666666
1c:aa:07:7b:28:09 7 C15_MTG -77.91111111111111
1c:aa:07:7b:28:09 8 C3_AISLE3 -84.45555555555555
1c:aa:07:7b:28:09 9 C4_AISLE4 -87.859375
1c:aa:07:7b:28:09 10 C5_AISLE5 -87.15555555555555
1c:aa:07:7b:28:09 11 C6_AISLE6 -87.75342465753425
1c:aa:07:7b:28:09 12 C7_AISLE7 -88.0
1c:aa:07:7b:28:09 13 C8_AISLE8 -83.83333333333333
1c:aa:07:7b:28:0b 1 C13_COFFEE -82.96774193548387
1c:aa:07:7b:28:0b 2 C1_AISLE1 -59.36666666666667
1c:aa:07:7b:28:0b 3 C11_CONF_BTM -49.61666666666667
1c:aa:07:7b:28:0b 5 C2_AISLE2 -72.52222222222223
1c:aa:07:7b:28:0b 6 C14_PLEA -66.11
1c:aa:07:7b:28:0b 7 C15_MTG -76.8268156424581
1c:aa:07:7b:28:0b 8 C3_AISLE3 -83.05
1c:aa:07:7b:28:0b 9 C4_AISLE4 -85.43396226415095
1c:aa:07:7b:28:0b 10 C5_AISLE5 -85.54054054054055
1c:aa:07:7b:28:0b 11 C6_AISLE6 -86.96153846153847
1c:aa:07:7b:28:0b 12 C7_AISLE7 -89.0
1c:aa:07:7b:28:0b 13 C8_AISLE8 -84.5
1c:aa:07:7b:28:0c 1 C13_COFFEE -84.89189189189189
1c:aa:07:7b:28:0c 2 C1_AISLE1 -60.272222222222226
1c:aa:07:7b:28:0c 3 C11_CONF_BTM -51.1
1c:aa:07:7b:28:0c 5 C2_AISLE2 -73.46666666666667
1c:aa:07:7b:28:0c 6 C14_PLEA -66.87
1c:aa:07:7b:28:0c 7 C15_MTG -77.54189944134079
1c:aa:07:7b:28:0c 8 C3_AISLE3 -83.96111111111111
1c:aa:07:7b:28:0c 9 C4_AISLE4 -86.07333333333334
1c:aa:07:7b:28:0c 10 C5_AISLE5 -86.02857142857142
1c:aa:07:7b:28:0c 11 C6_AISLE6 -87.78947368421052
1c:aa:07:7b:28:0c 12 C7_AISLE7 -88.0
1c:aa:07:7b:28:0c 13 C8_AISLE8 -91.04
1c:aa:07:7b:28:0f 1 C13_COFFEE -86.87068965517241
1c:aa:07:7b:28:0f 2 C1_AISLE1 -60.95
1c:aa:07:7b:28:0f 3 C11_CONF_BTM -51.3
1c:aa:07:7b:28:0f 5 C2_AISLE2 -73.11666666666666
1c:aa:07:7b:28:0f 6 C14_PLEA -67.39
1c:aa:07:7b:28:0f 7 C15_MTG -77.68715083798882
1c:aa:07:7b:28:0f 8 C3_AISLE3 -83.65
1c:aa:07:7b:28:0f 9 C4_AISLE4 -85.91025641025641
1c:aa:07:7b:28:0f 10 C5_AISLE5 -86.0
1c:aa:07:7b:28:0f 11 C6_AISLE6 -88.05
1c:aa:07:7b:28:0f 12 C7_AISLE7 -89.0
1c:aa:07:7b:28:0f 13 C8_AISLE8 -88.92857142857143
1c:aa:07:7b:37:00 13 C8_AISLE8 -80.0
1c:aa:07:7b:37:00 14 C16_FLEX_BTM -77.08053691275168
