C13_COFFEE,C13_COFFEE,0.4583405215464378,1,1,2,620
C14_PLEA,C2_AISLE2,0.6861679981339204,23,23,2,1978
C9_AISLE9,C4_AISLE4,0.058823529411764705,0,0,2,2945
C8_AISLE8,C8_AISLE8,0.9651415183079182,10,20,2,1606
C7_AISLE7,C7_AISLE7,0.9542021758774996,16,22,2,1677
C6_AISLE6,C6_AISLE6,0.9594121967817929,12,20,2,1684
C16_FLEX_BTM,C16_FLEX_BTM,0.9643898200504031,11,32,2,1177
C9_AISLE9,C9_AISLE9,0.955307628271875,3,30,2,1554
C1_AISLE1,C1_AISLE1,0.9689922480620154,2,17,2,185
C7_AISLE7,C7_AISLE7,0.9623856352612662,4,15,2,516
C6_AISLE6,C6_AISLE6,0.9535129287669709,11,16,2,939
C4_AISLE4,C3_AISLE3,0.9500557130118285,15,20,2,1889
C5_AISLE5,C5_AISLE5,0.9508815561447294,15,17,2,803
C8_AISLE8,C8_AISLE8,0.9672127888821954,11,20,2,1582
C17_FLEX_TOP,C17_FLEX_TOP,0.9504110834133238,4,34,2,1043
C1_AISLE1,C1_AISLE1,0.9689922480620154,3,20,2,197
C14_PLEA,C14_PLEA,0.963847737567099,4,25,2,2053
C17_FLEX_TOP,C17_FLEX_TOP,0.9689922480601846,9,30,2,1033
C10_AISLE10,C10_AISLE10,0.9658629420824073,3,19,2,15
C9_AISLE9,C8_AISLE8,0.058823529411764705,0,0,2,3145
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2459
C10_AISLE10,C10_AISLE10,0.9689922480620154,4,23,2,33
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3093
C7_AISLE7,C4_AISLE4,0.7586587608090067,14,14,2,439
C9_AISLE9,C7_AISLE7,0.058823529411764705,0,0,2,3188
C8_AISLE8,C8_AISLE8,0.9130007642158251,24,24,2,389
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2553
C15_MTG,C15_MTG,0.9533634128570767,11,22,2,2103
C1_AISLE1,C1_AISLE1,0.9634650648687606,4,17,2,226
C13_COFFEE,C13_COFFEE,0.3160969254391767,2,2,2,699
C10_AISLE10,C10_AISLE10,0.9689922480620154,3,26,2,35
C9_AISLE9,C1_AISLE1,0.058823529411764705,0,0,2,2773
C12_CONF_TOP,C12_CONF_TOP,0.9689919112981566,5,23,2,1245
C13_COFFEE,C13_COFFEE,0.3160969254391767,5,5,2,762
C13_COFFEE,C13_COFFEE,0.4583405215464378,1,1,2,621
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2398
C14_PLEA,C14_PLEA,0.966197378706433,16,21,2,1418
C6_AISLE6,C6_AISLE6,0.9589924432871223,9,14,2,961
C17_FLEX_TOP,C17_FLEX_TOP,0.9609268653963136,6,36,2,1037
C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2932
C6_AISLE6,C6_AISLE6,0.9679903001432338,11,14,2,1703
