SITTING,0.3474228358245455,-0.21380276791751385,-0.07973826956003904,1.2457495350968701,1.7499051622182507,1.2806026886418294,-0.2089596963885951,-0.212601305238908,-0.3045284228289723
SITTING,-0.02980116568505764,0.10407959390431643,0.11215498670935631,0.7071006324091346,1.1931683069296508,0.4792402839223022,-0.06938510732898315,-0.3236896417677167,-0.4241433986270412
SITTING,0.011351168155670166,0.011315500363707542,-0.0138174407184124,0.054413686353308316,0.04695140872074821,0.05577154825901731,-0.25361711794362746,-0.20512717252953228,0.10919718640433118
SITTING,0.011074570938944817,7.97957181930542E-4,-0.009140877053141594,0.059182332230501844,0.056544145688013366,0.0741389129605168,-0.10554227855653074,-0.2624233153362673,0.07921688179621271
SITTING,6.562955677509308E-4,-0.008504899684339762,0.0037353020161390305,0.023511110865840214,0.057297690927005825,0.08938341793148487,0.1608862473278381,-0.06929202800722434,-0.024049514743967236
SITTING,2.389773726463318E-6,-6.471266970038414E-4,0.006040191277861595,6.390396890929637E-6,0.04278553992957414,0.06963723726198401,0.08307742336941962,0.07316963480557273,-0.042194781495545355
SITTING,-1.0989606380462646E-7,7.166527211666107E-7,-4.334375262260437E-6,7.125604393530609E-6,1.5208994334023672E-6,5.066027333727695E-6,-0.46698932975498453,-0.5742549109705968,0.6267997056090505
SITTING,-3.894791007041931E-6,0.007657739333808422,-2.9616057872772217E-6,4.952717291517816E-6,0.06710164315482635,5.9867994703214905E-6,0.09213988906807205,-0.07654353159946935,0.7402192092068798
SITTING,-9.521655738353729E-5,1.6341358423233032E-4,-8.419156074523926E-7,0.03346493406376094,0.07839691158567658,5.789275921301619E-6,-0.2934369330909081,-0.16751945871413046,0.07478885768611601
SITTING,-9.28286463022232E-5,-0.007493288721889257,-2.8945505619049072E-6,0.06485194934624365,0.039092602083808194,4.9262676992555985E-6,-0.30393479923110733,-0.2307290227868701,-0.15460674778921632
SITTING,-0.00952177494764328,6.30505383014679E-7,-2.1122395992279053E-6,0.06740271242091737,1.0788304299180388E-6,4.008985057480855E-6,0.23139101153120595,-0.5927828885356314,-0.3237155649062164
SITTING,-0.00954410806298256,-1.2619420886039734E-7,9.685754776000977E-8,0.03816856464058271,1.3421986796171103E-6,4.670259240820601E-6,-0.1109496462341569,-0.46386482823317876,-0.014635776126787207
SITTING,-2.0813196897506714E-5,-4.23286110162735E-7,9.685754776000977E-7,1.1757246897161534E-4,1.5550399104864905E-6,5.506830645521323E-6,0.009068259023662381,-0.49742255895029136,0.14118662675155513
